id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_
253,2023-04-10 21:11:13.495587,,,,,,f,,,{},Response,2,reproduce,"[0, 0, 0, 2, 1, 1, 1, 2, 2]",NecklaceInteractivePage,,75.36.115.188,"{""time_taken"": 17.38, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:10:56.289Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:10:56.305Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:10:56.309Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:10:56.321Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:10:56.321Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
257,2023-04-10 21:11:17.004034,,,,,,f,,,{},Response,4,reproduce,"[2, 0, 0, 0, 0, 2, 0, 0, 1]",NecklaceInteractivePage,,173.47.186.161,"{""time_taken"": 19.012, ""platform"": ""Chrome 112.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.2, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:17:07.454Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:17:07.466Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:17:07.470Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:17:07.482Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:17:07.483Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
265,2023-04-10 21:11:29.209213,,,,,,f,,,{},Response,3,reproduce,"[0, 0, 0, 0, 0, 0, -1, 0, -1]",NecklaceInteractivePage,,98.242.71.116,"{""time_taken"": 3.914, ""platform"": ""Chrome 112.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:11:26.213Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:11:26.219Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:11:26.225Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:11:26.236Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:11:26.236Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
267,2023-04-10 21:11:35.131725,,,,,,f,,,{},Response,3,reproduce,"[0, 0, 0, 0, 0, 0, 2, 0, 2]",NecklaceInteractivePage,,98.242.71.116,"{""time_taken"": 9.833, ""platform"": ""Chrome 112.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:11:26.213Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:11:26.219Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:11:26.225Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:11:26.236Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:11:26.236Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
270,2023-04-10 21:11:39.385672,,,,,,f,,,{},Response,1,reproduce,"[1, 1, 1, 1, 0, 2, 2, 2, 2]",NecklaceInteractivePage,,208.196.98.125,"{""time_taken"": 22.021, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-11T02:11:15.872Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-11T02:11:15.879Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-11T02:11:15.884Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-11T02:11:15.895Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-11T02:11:15.896Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
271,2023-04-10 21:11:39.644516,,,,,,f,,,{},Response,4,reproduce,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",NecklaceInteractivePage,,173.47.186.161,"{""time_taken"": 14.68, ""platform"": ""Chrome 112.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.2, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:17:34.432Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:17:34.441Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:17:34.446Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:17:34.462Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:17:34.463Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
273,2023-04-10 21:11:42.569366,,,,,,f,,,{},Response,1,choose,4,NecklaceNAFCPage,,208.196.98.125,"{""time_taken"": 2.204, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-11T02:11:38.886Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-11T02:11:39.054Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-11T02:11:39.059Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-11T02:11:39.081Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
274,2023-04-10 21:11:44.859159,,,,,,f,,,{},Response,7,untitled,,InfoPage,,63.153.16.102,"{""time_taken"": 15.14, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 3.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:11:28.757Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:11:28.772Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:11:28.778Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:11:28.789Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:11:28.789Z"", ""info"": null}], ""content"": {""py/object"": ""markupsafe.Markup"", ""bytes"": ""ccopy_reg\n_reconstructor\np0\n(cmarkupsafe\nMarkup\np1\nc__builtin__\nunicode\np2\nV\\u000a            <p>\\u000a                In certain cases you will have only one necklace to choose, in which case you have to reproduce it from memory.\\u000a            </p>\\u000a            \np3\ntp4\nRp5\n.""}}"
258,2023-04-10 21:11:17.61993,,,,,,f,,,{},Response,2,choose,4,NecklaceNAFCPage,,75.36.115.188,"{""time_taken"": 3.16, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:11:14.648Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:11:14.669Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:11:14.679Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:11:14.696Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
259,2023-04-10 21:11:18.716134,,,,,,f,,,{},Response,3,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,98.242.71.116,"{""time_taken"": 3.867, ""platform"": ""Chrome 112.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:11:15.771Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:11:15.777Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:11:15.782Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:11:15.794Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:11:15.794Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
260,2023-04-10 21:11:24.237613,,,,,,f,,,{},Response,4,choose,3,NecklaceNAFCPage,,173.47.186.161,"{""time_taken"": 5.835, ""platform"": ""Chrome 112.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.2, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:17:27.868Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:17:27.877Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:17:27.882Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:17:27.902Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1325,2023-04-10 21:44:10.503306,,,,,,f,,,{},Response,18,mother_tongue,"""English""",ModularPage,,98.39.244.132,"{""time_taken"": 3.64, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:44:06.337Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:44:06.360Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:44:06.365Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:44:06.374Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:44:06.374Z"", ""info"": null}], ""prompt"": {""text"": ""\n            What is your first language?\n            ""}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": false}}"
1342,2023-04-10 21:44:59.231556,,,,,,f,,,{},Response,17,choose,1,NecklaceNAFCPage,,45.77.73.222,"{""time_taken"": 3.05, ""platform"": ""Chrome 109.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:44:55.655Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:44:55.707Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:44:55.714Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:44:55.758Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1372,2023-04-10 21:46:19.642799,,,,,,f,,,{},Response,5,untitled,,InfoPage,,155.193.158.20,"{""time_taken"": 1.698, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 6.6, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:46:17.888Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:46:17.894Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:46:17.898Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:46:17.907Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:46:17.907Z"", ""info"": null}], ""content"": ""Before we finish, we need to ask some quick questions about you.""}"
1421,2023-04-10 21:47:58.803416,,,,,,f,,,{},Response,23,untitled,"{""princeton_consent"": true}",PrincetonConsentPage,,208.196.124.175,"{""time_taken"": 2.639, ""platform"": ""Chrome 111.0.0.0 32-bit on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:47:53.520Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:47:53.559Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:47:53.564Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:47:53.574Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:47:53.574Z"", ""info"": null}]}"
1426,2023-04-10 21:48:05.952368,,,,,,f,,,{},Response,19,choose,0,NecklaceNAFCPage,,121.91.230.220,"{""time_taken"": 1.286, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 4.7, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:48:03.195Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:48:03.209Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:48:03.214Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:48:03.246Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1655,2023-04-10 21:55:07.294115,,,,,,f,,,{},Response,20,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,45.196.144.187,"{""time_taken"": 6.496, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.15, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:55:00.677Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:55:00.681Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:55:00.685Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:55:00.699Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:55:00.699Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1689,2023-04-10 21:56:07.499596,,,,,,f,,,{},Response,22,reproduce,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",NecklaceInteractivePage,,155.193.158.146,"{""time_taken"": 6.439, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 5.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-11T04:55:59.734Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-11T04:55:59.739Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-11T04:55:59.744Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-11T04:55:59.759Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-11T04:55:59.759Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
278,2023-04-10 21:11:50.447377,,,,,,f,,,{},Response,2,untitled,,InfoPage,,75.36.115.188,"{""time_taken"": 1.149, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:11:49.504Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:11:49.521Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:11:49.525Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:11:49.536Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:11:49.536Z"", ""info"": null}], ""content"": ""You finished the experiment!""}"
1332,2023-04-10 21:44:32.507076,,,,,,f,,,{},Response,19,choose,0,NecklaceNAFCPage,,121.91.230.220,"{""time_taken"": 2.001, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 2.85, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:44:29.079Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:44:29.086Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:44:29.101Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:44:29.130Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1336,2023-04-10 21:44:46.672525,,,,,,f,,,{},Response,18,strategy,"""I picked the solid colors either red or blue, the preferably blue over red. It was easy, just alot of clicking.""",ModularPage,,98.39.244.132,"{""time_taken"": 35.755, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:44:10.389Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:44:10.413Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:44:10.418Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:44:10.427Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:44:10.427Z"", ""info"": null}], ""prompt"": {""text"": ""\n        Please tell us in a few words about your experience taking the task.\n        What was your strategy?\n        Did you find the task easy or difficult?\n        Did you find it interesting or boring?\n        ""}, ""control"": {""one_line"": false, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": false}}"
1338,2023-04-10 21:44:48.713702,,,,,,f,,,{},Response,19,reproduce,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",NecklaceInteractivePage,,121.91.230.220,"{""time_taken"": 14.589, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 2.85, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:44:32.246Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:44:32.256Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:44:32.261Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:44:32.274Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:44:32.274Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1339,2023-04-10 21:44:52.506522,,,,,,f,,,{},Response,19,choose,0,NecklaceNAFCPage,,121.91.230.220,"{""time_taken"": 2.015, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 2.85, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:44:49.053Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:44:49.064Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:44:49.068Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:44:49.094Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1340,2023-04-10 21:44:54.861676,,,,,,f,,,{},Response,17,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,45.77.73.222,"{""time_taken"": 18.038, ""platform"": ""Chrome 109.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:44:36.214Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:44:36.230Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:44:36.235Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:44:36.251Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:44:36.252Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1365,2023-04-10 21:46:09.738522,,,,,,f,,,{},Response,19,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,121.91.230.220,"{""time_taken"": 7.191, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 4.7, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:46:01.079Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:46:01.092Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:46:01.096Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:46:01.119Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:46:01.119Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1404,2023-04-10 21:47:24.08654,,,,,,f,,,{},Response,5,untitled,,InfoPage,,155.193.158.20,"{""time_taken"": 2.731, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 6.6, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:47:21.300Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:47:21.307Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:47:21.313Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:47:21.323Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:47:21.323Z"", ""info"": null}], ""content"": {""py/object"": ""markupsafe.Markup"", ""bytes"": ""ccopy_reg\n_reconstructor\np0\n(cmarkupsafe\nMarkup\np1\nc__builtin__\nunicode\np2\nV\\u000a            <strong>Attention</strong>: If you experience any problems in submitting the HIT, don't worry, just send us\\u000a            an email <strong>directly at cocosci.turk+rivka@gmail.com</strong> with your accurate worker id and bonus.\\u000a            Please avoid using the automatic error boxes. This will help us compensate you appropriately.\\u000a            \np3\ntp4\nRp5\n.""}}"
1656,2023-04-10 21:55:07.416822,,,,,,f,,,{},Response,21,choose,2,NecklaceNAFCPage,,172.98.161.65,"{""time_taken"": 21.783, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 2.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:54:43.932Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:54:43.952Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:54:43.958Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:54:43.984Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
280,2023-04-10 21:11:51.669515,,,,,,f,,,{},Response,2,untitled,,InfoPage,,75.36.115.188,"{""time_taken"": 0.821, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T21:11:51.056Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T21:11:51.071Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T21:11:51.076Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T21:11:51.084Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T21:11:51.085Z"", ""info"": null}], ""content"": ""Before we finish, we need to ask some quick questions about you.""}"
